signal_id,date,source_type,source_name,source_url,title,summary,theme,tickers_mentioned,mapped_tickers,mapped_a_shares,evidence_strength,confidence,created_at
8beaa104e59ab191,2026-07-22,arxiv,arXiv: World models and robotics,https://arxiv.org/abs/2607.19719v1,Koopman Dreamer: Spectrally Constrained Latent Dynamics for Stable World-Model Imagination,"Latent world models improve sample efficiency in continuous control by optimizing policies over imagined latent trajectories, but common neural transitions offer limited direct control over modal persistence and error accumulation in long rollouts. We propose Koopman Dreamer, a Dreamer-style world model with a spectrally constrained deterministic latent dynamics core. Its Koopman-inspired backbone uses two-dimensional rotation--scaling blocks with bounded radii to represent damping, rotation, and near-periodic modes. Linear and low-rank bilinear action terms capture global and state-dependent control effects, while stochastic-state modulation supplies local correction information. To reduce the mismatch between posterior-conditioned training and prior-only imagination, the model combines posterior-conditioned EMA teacher targets with one-step consistency, multi-step rollout, and open-loop observation-prediction objectives. We further derive a multi-step rollout-error bound that separates amplification by the spectral backbone and bilinear interaction from the additive effects of stochastic-state mismatch and modeling residuals, clarifying the trade-off between error attenuation an…",Physical AI and robotics,,ISRG; NVDA; ROK; TER; TSLA,002050.SZ; 601689.SS; 688041.SS; 688256.SS; 600111.SS; 000657.SZ; 300124.SZ; 688017.SS; 688322.SS,55,69,2026-07-26T01:21:29.739654+00:00
ac26173ce3a652e9,2026-07-21,official,NVIDIA Blog,https://blogs.nvidia.com/blog/wistron-manufacturing-texas/,Built in Fort Worth: Wistron Opens Advanced Manufacturing Plant to Produce NVIDIA AI Systems,"The AI era runs on AI infrastructure. Many of these advanced systems are built and tested in Texas. Wistron opened its first U.S. manufacturing facility today in Fort Worth — a 324,000-square-foot greenfield plant producing superchips at the heart of some of the world’s most capable AI systems. In front of an audience of Wistron […]",Rack-scale AI factory,NVDA,ANET; CRDO; DELL; ETN; HPE; MRVL; NVDA; SMCI; VRT,000938.SZ; 000977.SZ; 002028.SZ; 002463.SZ; 002837.SZ; 002851.SZ; 002916.SZ; 300476.SZ; 300499.SZ; 300602.SZ; 300870.SZ; 300990.SZ; 301018.SZ; 600183.SS; 601138.SS; 603228.SS; 688041.SS; 688256.SS; 688676.SS; 920808.BJ,90,94,2026-07-26T01:21:22.289991+00:00
e036bf72612e720a,2026-07-21,official,NVIDIA Blog,https://blogs.nvidia.com/blog/vera-rubin/,"NVIDIA Vera Rubin Driving Performance Per Watt, Lowest Token Cost for Partners Worldwide","NVIDIA Vera Rubin is here, and it’s going gigascale. Vera Rubin NVL72 production is ramping up with racks running at partners CoreWeave, Google Cloud, Microsoft Azure and Oracle Cloud Infrastructure. Spanning 350+ factory sites in 30 countries, Vera Rubin has the largest, most mature rack-scale supply chain ever assembled to meet customer compute demand. The […]",Rack-scale AI factory,CRWV; MSFT; NVDA; ORCL,ANET; CRDO; CRWV; DELL; ETN; HPE; MRVL; MSFT; NVDA; ORCL; SMCI; VRT,000938.SZ; 000977.SZ; 002028.SZ; 002463.SZ; 002837.SZ; 002851.SZ; 002916.SZ; 300442.SZ; 300476.SZ; 300499.SZ; 300602.SZ; 300870.SZ; 300990.SZ; 301018.SZ; 600183.SS; 601138.SS; 603228.SS; 688041.SS; 688256.SS; 688676.SS; 920808.BJ,90,94,2026-07-26T01:21:22.289991+00:00
ce36fa8353a526d5,2026-07-21,official,NVIDIA Blog,https://blogs.nvidia.com/blog/nvidia-spectrum-six-arrives-in-gigascale-ai-factories/,"Built for Vera Rubin, NVIDIA Spectrum-6 Arrives in Gigascale AI Factories","AI has entered the gigascale era. The world’s most advanced AI factories are bringing together hundreds of thousands of GPUs and CPUs to train frontier models, power agentic AI and generate intelligence at unprecedented scale. At this level, networking becomes a critical computing power multiplier in driving token generation. Marking a networking milestone, NVIDIA Spectrum-6 […]",Rack-scale AI factory,INTC; NVDA,ANET; CRDO; DELL; ETN; HPE; INTC; MRVL; NVDA; SMCI; VRT,000938.SZ; 000977.SZ; 002028.SZ; 002463.SZ; 002837.SZ; 002851.SZ; 002916.SZ; 300476.SZ; 300499.SZ; 300602.SZ; 300870.SZ; 300990.SZ; 301018.SZ; 600183.SS; 601138.SS; 603228.SS; 688041.SS; 688256.SS; 688676.SS; 920808.BJ,90,94,2026-07-26T01:21:22.289991+00:00
1ad887523f151a72,2026-07-21,official,NVIDIA Blog,https://blogs.nvidia.com/blog/nvidia-and-partners-build-in-america-for-america/,"NVIDIA and Partners Build in America, for America","NVIDIA and its partners are investing in American manufacturing, supply chains, energy grids and skilled workforces so the U.S. can produce the infrastructure needed for better healthcare, breakthrough scientific discovery, stronger industrial productivity and global technology leadership.",AI data center power and cooling,NVDA,BE; CAT; CEG; CVX; ETN; FLNC; GEV; LNG; NEE; NVDA; OKLO; SMR; VRT,002028.SZ; 002837.SZ; 002851.SZ; 003816.SZ; 300499.SZ; 300602.SZ; 300870.SZ; 300990.SZ; 301018.SZ; 600875.SS; 601985.SS; 688041.SS; 688256.SS; 688676.SS; 920808.BJ,90,94,2026-07-26T01:21:22.289991+00:00
74a70435bfe3698f,2026-07-21,news,Google News: AI data center liquid cooling power,https://news.google.com/rss/articles/CBMi8gFBVV95cUxPUlhmNlN5Mmp1TGw4WkR2VnZBT0dqUUR1Wm5naXhDQ3JfRkVXOXJiWmdlNGNGX1o4RFAyaUlsR1U5YmJ2c1FxMnZQdUg5YWdQd1kxV2ZRRkVQN0RTLUxHVWJqTm5ZMXhZSmx6bV8talEyaHB5M291aHRIcEpXN3VTV3FQaHktQkkyaGxwTnhOUnRUMmNWaVV2WGU1a1Rpc3NhZFRVblU1U1JjMFpPNDRrbzZDZXQ3MERuMzZQT09UanNMMWx6ZzRSOEVmQnZDVEhfM29ITjFaeEphRGQ1azVEamZrTU9OUTQyczU2V1BpUTMzQQ?oc=5,Melexis Pressure Sensors Propel Liquid Cooling in EVs and AI Data Centers - Electronic Design,Melexis Pressure Sensors Propel Liquid Cooling in EVs and AI Data Centers Electronic Design,AI data center power and cooling; Physical AI and robotics,,BE; CAT; CEG; CVX; DELL; ETN; FLNC; GEV; ISRG; LNG; NEE; NVDA; OKLO; ROK; SMCI; SMR; TER; TSLA; VRT,002050.SZ; 601689.SS; 000938.SZ; 000977.SZ; 002028.SZ; 002463.SZ; 002837.SZ; 002851.SZ; 002916.SZ; 003816.SZ; 300476.SZ; 300499.SZ; 300602.SZ; 300870.SZ; 300990.SZ; 301018.SZ; 600183.SS; 600875.SS; 601138.SS; 601985.SS; 603228.SS; 688041.SS; 688256.SS; 688676.SS,68,86,2026-07-26T01:21:22.289991+00:00
f536ce89fd6c7df0,2026-07-21,news,Google News: co-packaged optics AI data center CPO,https://news.google.com/rss/articles/CBMiowFBVV95cUxPYUQzaEp4LVFPVEtnaVp6RjVIZHJsTHR1NzNkNm5rd2ZfdHN3dk1UakdnbVluYWNPMHE2RXlFMmRZT3l1dXZESmllMUhObE5lWHN0MmJ2MmZtcTVhUTVCNVpwaHg0WTZWY3Q2Rk82NDdwVzhNVFFSczFCR3l1dzBYRk14SmRVMXk3aGlKTjBOYjJCdGRzREFzclpwaFBlLVB6QVVj?oc=5,"Nvidia crowned AI networking’s top dog, but its throne isn’t quite safe - SDxCentral","Nvidia crowned AI networking’s top dog, but its throne isn’t quite safe SDxCentral",AI inference serving and networking; CPO and optical interconnect,NVDA,AMD; AMZN; ANET; AVGO; CIEN; COHR; CRDO; CRWV; FN; GLW; GOOG; LITE; MRVL; MSFT; NBIS; NVDA; ORCL,000988.SZ; 300308.SZ; 300502.SZ; 000938.SZ; 002156.SZ; 002281.SZ; 002463.SZ; 300394.SZ; 300442.SZ; 688041.SS; 688256.SS; 688498.SS,68,86,2026-07-26T01:21:22.289991+00:00
98f541570aa4b632,2026-07-21,news,Google News: co-packaged optics AI data center CPO,https://news.google.com/rss/articles/CBMiwAFBVV95cUxQMUd5aDFqRjhZbzZjbGZVdTltOVNXUDlxTkJ4T1pxMnNkc0N6OUxwMjVXVFQ0cjQxMjVGbHVOUENMbGhrTlJYYU9EZ0ZyUVFDZmozTGlLU1NhUnRpNUE5bXY2T1VldWlqVnNOcU5JNFl6WGllR3lpUnZya1hsOEpncWZKcGVTMnJXaTBBRDNVelRRNW1qTGJiaWZwbExuWWoxSGtZWi1iYldJcFRNVWEtRnpZYm9MRlBReHlLNmpKNFM?oc=5,"China’s Display Giant Enters AI Chip Packaging, Bet on Western Glass at Risk - Tech Times","China’s Display Giant Enters AI Chip Packaging, Bet on Western Glass at Risk Tech Times",AI PCB and advanced packaging; CPO and optical interconnect,,AMKR; ANET; ASML; AVGO; CIEN; COHR; CRDO; DELL; FN; GLW; INTC; LITE; MRVL; NVDA; TSM,002436.SZ; 000988.SZ; 002463.SZ; 002916.SZ; 300308.SZ; 300476.SZ; 300502.SZ; 600183.SS; 603228.SS; 688300.SS; 000938.SZ; 000977.SZ; 002156.SZ; 002281.SZ; 002371.SZ; 002409.SZ; 300054.SZ; 300236.SZ; 300346.SZ; 300394.SZ; 300604.SZ; 300666.SZ; 300870.SZ; 600206.SS,68,86,2026-07-26T01:21:22.289991+00:00
ce0474bff8db99a8,2026-07-21,news,Google News: long context inference serving KV cache AI,https://news.google.com/rss/articles/CBMipAFBVV95cUxOSkJ3ZzhTLXhVZ0JhWGxSdGpsS0h0S0ItTmNKV1hCa0UyYkNXZm1pZ2dTaHNWeEdfWXpyV1ZxNzBOTnIyQXlWcFFkZFRpMFRUaFlFRmpMcjdqSC11TE1qdXFqbV9TSWQtQ0owNEp3SXA5ZU5GV25rUGxwNm9TZ1lTTy1HOEVxemFaY0gybjhYU01YRzUtSlV6Y0UyT0laT0FGTTczaA?oc=5,Inside NVIDIA Rubin GPU Architecture: Powering the Era of Agentic AI - NVIDIA Developer,Inside NVIDIA Rubin GPU Architecture: Powering the Era of Agentic AI NVIDIA Developer,AI inference serving and networking; Rack-scale AI factory,NVDA,AMD; AMZN; ANET; AVGO; CRDO; CRWV; DELL; ETN; GOOG; HPE; MRVL; MSFT; NBIS; NVDA; ORCL; SMCI; VRT,000938.SZ; 000977.SZ; 002028.SZ; 002156.SZ; 002463.SZ; 002837.SZ; 002851.SZ; 002916.SZ; 300442.SZ; 300476.SZ; 300499.SZ; 300602.SZ; 300870.SZ; 300990.SZ; 301018.SZ; 600183.SS; 601138.SS; 603228.SS; 688041.SS; 688256.SS; 688676.SS; 920808.BJ,68,86,2026-07-26T01:21:22.289991+00:00
d275f75714e998b0,2026-07-21,news,Google News: long context inference serving KV cache AI,https://news.google.com/rss/articles/CBMioAFBVV95cUxPWE1sdzc5MDE0TFprRk9tZ0I2MHRVeWFjMGc5SXZTZkphZzlNTlZKSzRJWUwyNFlrWFQ5dnR6ZHIyQURJVFhBTkR3MWVVcEVvZms0alRTY2lDNm9sdXRCc1dUZEp0dmdkQ3c1ZzdlblZleWtaOFNjenJxenhRS0loY3hVZlhRdDJ3WEtZSTJIS2dhbTh5OVpQZTlIdnM1ZVZK?oc=5,Scaling Agentic AI factories through extreme co-design with Nvidia BlueField - GamesBeat,Scaling Agentic AI factories through extreme co-design with Nvidia BlueField GamesBeat,AI inference serving and networking; Rack-scale AI factory,NVDA,AMD; AMZN; ANET; AVGO; CRDO; CRWV; DELL; ETN; GOOG; HPE; MRVL; MSFT; NBIS; NVDA; ORCL; SMCI; VRT,000938.SZ; 000977.SZ; 002028.SZ; 002156.SZ; 002463.SZ; 002837.SZ; 002851.SZ; 002916.SZ; 300442.SZ; 300476.SZ; 300499.SZ; 300602.SZ; 300870.SZ; 300990.SZ; 301018.SZ; 600183.SS; 601138.SS; 603228.SS; 688041.SS; 688256.SS; 688676.SS; 920808.BJ,68,86,2026-07-26T01:21:22.289991+00:00
acea6db16d170c79,2026-07-21,news,Google News: US domestic semiconductor supply chain advanced packaging materials equipment,https://news.google.com/rss/articles/CBMi2AFBVV95cUxQLURrNmV3aUFLT1VmNEZxU1RKSnY1WnRLdE5pQmJsLU1GMUZoZXBFaVIwaXA2YXRNZC10WW5DNlc4Yy1veTl2MDNpN1Y1Y09GOWZaTjEzVlByR1BsTVd0SENJTUZ1VGRXczhOWFBDeXBSdkdiV1RTZ3h6NFJGaVFvX09md25hNGhQckRhQi00U01rQ2xZckFnWXVtdGpmNXRkNnJyMGV1dnlLMGxDdGc5QUFmVXQ3bEZNUUd6emRnS2lHRlBGM2pIRHFRZ2l0bnp2N1FLTGVSalDSAd4BQVVfeXFMTXlZQUNEMk5CdjBTTDZNT3Z0SXgta2RfN1diUVVzUkdOUHVGRVBPamhKMXpJVUtFaDRaMDhPUzA0ZHJrdWR5bVJIV2RNR0tUa3NsNjNKR3c4YW9YTVZqZ2lzcjV4RllTWWxjNU9LYlFLbGtuOUFXSzVOSj…,US Semiconductor Stocks For Tariff Driven AI Infrastructure Demand - simplywall.st,US Semiconductor Stocks For Tariff Driven AI Infrastructure Demand simplywall.st,Rack-scale AI factory; Semiconductor materials and consumables,,AMAT; ANET; CRDO; DELL; ENTG; ETN; HPE; INTC; LRCX; MRVL; NVDA; Q; SMCI; TSM; VRT,300054.SZ; 688019.SS; 688120.SS; 000938.SZ; 000977.SZ; 002028.SZ; 002409.SZ; 002436.SZ; 002463.SZ; 002837.SZ; 002851.SZ; 002916.SZ; 300236.SZ; 300346.SZ; 300476.SZ; 300499.SZ; 300602.SZ; 300666.SZ; 300870.SZ; 300990.SZ; 301018.SZ; 600183.SS; 600206.SS; 601138.SS,68,86,2026-07-26T01:21:22.289991+00:00
7aa42ee8311fcda1,2026-07-21,news,Google News: US domestic semiconductor supply chain advanced packaging materials equipment,https://news.google.com/rss/articles/CBMiwAFBVV95cUxQMUd5aDFqRjhZbzZjbGZVdTltOVNXUDlxTkJ4T1pxMnNkc0N6OUxwMjVXVFQ0cjQxMjVGbHVOUENMbGhrTlJYYU9EZ0ZyUVFDZmozTGlLU1NhUnRpNUE5bXY2T1VldWlqVnNOcU5JNFl6WGllR3lpUnZya1hsOEpncWZKcGVTMnJXaTBBRDNVelRRNW1qTGJiaWZwbExuWWoxSGtZWi1iYldJcFRNVWEtRnpZYm9MRlBReHlLNmpKNFM?oc=5,"China’s Display Giant Enters AI Chip Packaging, Bet on Western Glass at Risk - Tech Times","China’s Display Giant Enters AI Chip Packaging, Bet on Western Glass at Risk Tech Times",AI PCB and advanced packaging; Semiconductor materials and consumables,,AMAT; AMKR; ANET; ASML; AVGO; DELL; ENTG; INTC; LRCX; MRVL; NVDA; Q; TSM,002436.SZ; 002463.SZ; 002916.SZ; 300054.SZ; 300476.SZ; 600183.SS; 603228.SS; 688019.SS; 688120.SS; 688300.SS; 000938.SZ; 000977.SZ; 002156.SZ; 002371.SZ; 002409.SZ; 300236.SZ; 300346.SZ; 300604.SZ; 300666.SZ; 300870.SZ; 600206.SS; 601138.SS; 688012.SS; 688041.SS,68,86,2026-07-26T01:21:22.289991+00:00
9014eb3327d32782,2026-07-21,news,Google News: Vera Rubin AI factory NVIDIA,https://news.google.com/rss/articles/CBMirAFBVV95cUxQWnRwRjF6dDcweDNCc1g5NmY4MXRwUjd6OEx3SS0yT0pqd1Q0Q2hLV2xSTlBkV1RTSGJ3eWEyVlk0R0pZTjUxT3ZpaWItTDFjQTRZVlZ5LXJITXRFNTdUTmpHZkJDN1FmdXRyYURKNUZ6UncxOHY1S3JfeGdfVEhKNElaa3RqTy0xVDIzUE40a3VrWEV3dzV3SHAzb0JqY3djTWhoa0lwODJXdk5l?oc=5,Nvidia shows off Vera Rubin platform for tokenmaxxing - The Register,Nvidia shows off Vera Rubin platform for tokenmaxxing The Register,Rack-scale AI factory,NVDA,ANET; CRDO; DELL; ETN; HPE; MRVL; NVDA; SMCI; VRT,000938.SZ; 000977.SZ; 002028.SZ; 002463.SZ; 002837.SZ; 002851.SZ; 002916.SZ; 300476.SZ; 300499.SZ; 300602.SZ; 300870.SZ; 300990.SZ; 301018.SZ; 600183.SS; 601138.SS; 603228.SS; 688041.SS; 688256.SS; 688676.SS; 920808.BJ,64,78,2026-07-26T01:21:22.289991+00:00
149dd843ee7f5e4b,2026-07-21,news,Google News: Vera Rubin AI factory NVIDIA,https://news.google.com/rss/articles/CBMijAFBVV95cUxOT2JVOXIzYTluZjE1RnlHVnVvSVJOY0JMUnhlZUZJb2E5VUJva3JXVy1iaElGaHlLVU1UeU5uLUlmNVhwclA0bmI4eEowR2oxOTZGSlR6dWVUc2lQdmF0N2pIallHS0FCVC0tMENQT01GVXNiSjhOTm9KbjgzdkpLSy1iUWxzWENrQy1LSg?oc=5,"Built for Vera Rubin, NVIDIA Spectrum-6 Arrives in Gigascale AI Factories - NVIDIA Blog","Built for Vera Rubin, NVIDIA Spectrum-6 Arrives in Gigascale AI Factories NVIDIA Blog",Rack-scale AI factory,NVDA,ANET; CRDO; DELL; ETN; HPE; MRVL; NVDA; SMCI; VRT,000938.SZ; 000977.SZ; 002028.SZ; 002463.SZ; 002837.SZ; 002851.SZ; 002916.SZ; 300476.SZ; 300499.SZ; 300602.SZ; 300870.SZ; 300990.SZ; 301018.SZ; 600183.SS; 601138.SS; 603228.SS; 688041.SS; 688256.SS; 688676.SS; 920808.BJ,64,78,2026-07-26T01:21:22.289991+00:00
f11a7c348fc31fb2,2026-07-21,news,Google News: Vera Rubin AI factory NVIDIA,https://news.google.com/rss/articles/CBMisAFBVV95cUxONGMxNDBsbHMwaHhGamVJYlJNTFNyMXV1N01lQmFETHZnSFdxZU9ER2xIclpCX3hCVlF4M0NaVjBpd01SeEZHTDlTSjBLRmhJSi1Ba05zR2JDVDhFRUloQTdqWkZOcGR6VjhnRS1hdkw2ZzZ0UFBxaC1DRmNaNzBFbXRNNTg3SlB0SWZoeDhVVXl0XzBzNG42V0RIVTBhLUlSV3F2cWdxbmVUV3hmUEFpbQ?oc=5,Nvidia doubles down on AI factories as it showcases massive Vera Rubin performance gains - SiliconANGLE,Nvidia doubles down on AI factories as it showcases massive Vera Rubin performance gains SiliconANGLE,Rack-scale AI factory,NVDA,ANET; CRDO; DELL; ETN; HPE; MRVL; NVDA; SMCI; VRT,000938.SZ; 000977.SZ; 002028.SZ; 002463.SZ; 002837.SZ; 002851.SZ; 002916.SZ; 300476.SZ; 300499.SZ; 300602.SZ; 300870.SZ; 300990.SZ; 301018.SZ; 600183.SS; 601138.SS; 603228.SS; 688041.SS; 688256.SS; 688676.SS; 920808.BJ,64,78,2026-07-26T01:21:22.289991+00:00
0f8b0fbeda8aa322,2026-07-21,news,Google News: AI data center liquid cooling power,https://news.google.com/rss/articles/CBMitAFBVV95cUxQS0FDdkZvZmlWN081RjU3VlQyaWhMdU9HUlNaVTV0OU44blZIMWQ5dVVzVjVVUlhBeWlYc1JhUDFibjZncVUxZ0dBSnIzeEFBT0RPVmIySTJPMFlBQ2F0VmdzWGdOdzNlTUVJbEVaOC1vanlJYmlSb3pabG50Q0FWU3JzMDBLbmItaTZjYnJXaWpkLVFrYlpISG4zSDFkeEZkU0FUWDhaUmNhWGRDajhvVDQ4bHE?oc=5,US data center electricity use could more than double by 2030: report - Utility Dive,US data center electricity use could more than double by 2030: report Utility Dive,AI data center power and cooling,,BE; CAT; CEG; CVX; ETN; FLNC; GEV; LNG; NEE; OKLO; SMR; VRT,002028.SZ; 002837.SZ; 002851.SZ; 003816.SZ; 300499.SZ; 300602.SZ; 300870.SZ; 300990.SZ; 301018.SZ; 600875.SS; 601985.SS; 688676.SS; 920808.BJ,64,78,2026-07-26T01:21:22.289991+00:00
32d46bd3aaf0ce85,2026-07-21,news,Google News: AI data center liquid cooling power,https://news.google.com/rss/articles/CBMipAFBVV95cUxPd3FyUDJQbTk0bU1EVzc4UER3VVNvX19pb1BZajE3NklLWGpBN0ZISlZDNXJ0UzY1bk55aFItS2J1UXp5X281M2NIYWFGNTE4NHl1TTN2Y01rMklSTEdSRnU2Rjd2U2s1cHZhSFJmMnNRTTU2ckoxZ1F0VmNndWZvb2hpVTVuTlN0ZWNkakxzbEdZVUNTT09PZmNYWFR6V0tfZWpUdg?oc=5,How Much Water Does AI Use? The $58 Billion Risk - Forbes,How Much Water Does AI Use? The $58 Billion Risk Forbes,AI data center power and cooling,,BE; CAT; CEG; CVX; ETN; FLNC; GEV; LNG; NEE; OKLO; SMR; VRT,002028.SZ; 002837.SZ; 002851.SZ; 003816.SZ; 300499.SZ; 300602.SZ; 300870.SZ; 300990.SZ; 301018.SZ; 600875.SS; 601985.SS; 688676.SS; 920808.BJ,64,78,2026-07-26T01:21:22.289991+00:00
60a4489cd6c1b993,2026-07-21,news,Google News: AI data center liquid cooling power,https://news.google.com/rss/articles/CBMirAFBVV95cUxOTndjbjNBSE5fWEk4TlFFODc3dkYxd2ZDV1piaUxmTjNzVktRcnptV2I3VUphNUhaNmZkZ3JrMDU5c3BSQlpzSFJaWEptdzF5VVlYWmFldnJIR3RnVVNadGxLcHFxM0h6N3hqUjg4alJZTDNGZUFYc1dUU1p0ODU4cGRhTEpkcG1PWUJpMk9fNkZiSHFidE9CT09zeWZsbUlrYk13aG9aOTRvT0h0?oc=5,Vertiv Expands Global Manufacturing Capacity for AI-Ready Data Center Cooling Solutions - Yahoo Finance,Vertiv Expands Global Manufacturing Capacity for AI-Ready Data Center Cooling Solutions Yahoo Finance,AI data center power and cooling,,BE; CAT; CEG; CVX; ETN; FLNC; GEV; LNG; NEE; OKLO; SMR; VRT,002028.SZ; 002837.SZ; 002851.SZ; 003816.SZ; 300499.SZ; 300602.SZ; 300870.SZ; 300990.SZ; 301018.SZ; 600875.SS; 601985.SS; 688676.SS; 920808.BJ,64,78,2026-07-26T01:21:22.289991+00:00
32f130b57c556c36,2026-07-21,news,Google News: AI data center liquid cooling power,https://news.google.com/rss/articles/CBMi7AFBVV95cUxNTl8zMWRDeFZxS256ZkpnMUdvMWhIYVU4dXlPNHVWa0pwWXhzTmFfMjJwaVdXX29RcWdJU1V2VkViVXlRSTRuQmgxTGJrWTRzeWRDcWd5bjZTZzZxNThsUEYyMlBJTnZFNGZHanI1NE9KUVJPWjdPM3dMaWVEd3hRZmZJZjdFYU1ZcHdTbDd6ZHVVOFkxaW5XTmlqSkx1bUMwYUZxY3FrQ0tkNjFPNFBqRVNtTUVqekRPT0ludWtqS0V6cEYySFBQQ1RwWTByZ05YQzMzdVZCSTRrWjNBNHlseng0ZEtwdFRKUWVCag?oc=5,Scalding hot AI accelerators have put datacenters in hot water. Two-phase cooling could chill them out - The Register,Scalding hot AI accelerators have put datacenters in hot water. Two-phase cooling could chill them out The Register,AI data center power and cooling,,BE; CAT; CEG; CVX; ETN; FLNC; GEV; LNG; NEE; OKLO; SMR; VRT,002028.SZ; 002837.SZ; 002851.SZ; 003816.SZ; 300499.SZ; 300602.SZ; 300870.SZ; 300990.SZ; 301018.SZ; 600875.SS; 601985.SS; 688676.SS; 920808.BJ,64,78,2026-07-26T01:21:22.289991+00:00
9e21682c1ca84412,2026-07-21,news,Google News: AI data center liquid cooling power,https://news.google.com/rss/articles/CBMipAFBVV95cUxNN0d4QUdhbm9GVllkNU5pQURsTEVVeVQyeXoyTVoxM3RKdnVxZkNzNUlCbGZRX3VpZ3hBRXNkSGZQX0RlZUgtZF9NeTN6WDZhVGp1TzlxTW5lTkdGSE1TRFVaNXFEbndFQTNIaUNlQnliRl9TLVdob2E3UFZ6SExVZUxMbGF3SThOV2Z2YXI1dko4Q1dDWk9YUUlxYlNiZWd5MFdtRw?oc=5,The new power dynamic: AI data centers begin at the UPS - Data Center Dynamics,The new power dynamic: AI data centers begin at the UPS Data Center Dynamics,AI data center power and cooling,,BE; CAT; CEG; CVX; ETN; FLNC; GEV; LNG; NEE; OKLO; SMR; VRT,002028.SZ; 002837.SZ; 002851.SZ; 003816.SZ; 300499.SZ; 300602.SZ; 300870.SZ; 300990.SZ; 301018.SZ; 600875.SS; 601985.SS; 688676.SS; 920808.BJ,64,78,2026-07-26T01:21:22.289991+00:00
0594faa8b774dbba,2026-07-21,news,Google News: AI data center liquid cooling power,https://news.google.com/rss/articles/CBMi8AFBVV95cUxOd3NDaVlDQzg3Yy1mVklPV3JvUVdlWVlialc1UlJOcnl6RUlUeWp1Uzhkclp4V2o5RE4tNzlWYkxjQjVYV2VnUi0tUDRBcEV0LXR0LXFrbktQZ1BEM2hTM2JRa20zV2doVVpCc3UtWTBJT3VqTTNXdkI0REl5b3VGSGVxZ0VESmxLSVF5R0JJM2szc3Q3QjBPZE1xTkx4MzVBbDFVUTdzVFFmemxhOE5odUFqLWgtZzNNOVoydkJMb1BjTUJRenJ4bFZxdEZ4enhzU1lKUDloNnlrX2dFSzk1OXRVOG1HNXU2RDlmY0lTSW0?oc=5,AI data center boom shifts bottleneck from chips to power - MSN,AI data center boom shifts bottleneck from chips to power MSN,AI data center power and cooling,,BE; CAT; CEG; CVX; ETN; FLNC; GEV; LNG; NEE; OKLO; SMR; VRT,002028.SZ; 002837.SZ; 002851.SZ; 003816.SZ; 300499.SZ; 300602.SZ; 300870.SZ; 300990.SZ; 301018.SZ; 600875.SS; 601985.SS; 688676.SS; 920808.BJ,64,78,2026-07-26T01:21:22.289991+00:00
3c08540494007118,2026-07-21,news,Google News: AI data center liquid cooling power,https://news.google.com/rss/articles/CBMicEFVX3lxTE5GTDdQN0JwbHo1Y0g4aERZVzg1Y1dmYm9zNG9aek9Gd3NnNDdOMUJDdUhWUVJnR0NiOHlRWDRnQnh3QjZRa256ZlI4dm01TVRYemd2c0cwUnZUWlMtaXlibHBEeHZycmJmYkw3YlJJcHE?oc=5,Who’s Building That Data Center? - Hackaday,Who’s Building That Data Center? Hackaday,AI data center power and cooling,,BE; CAT; CEG; CVX; ETN; FLNC; GEV; LNG; NEE; OKLO; SMR; VRT,002028.SZ; 002837.SZ; 002851.SZ; 003816.SZ; 300499.SZ; 300602.SZ; 300870.SZ; 300990.SZ; 301018.SZ; 600875.SS; 601985.SS; 688676.SS; 920808.BJ,64,78,2026-07-26T01:21:22.289991+00:00
1d35fb2b78f2a1ee,2026-07-21,news,Google News: co-packaged optics AI data center CPO,https://news.google.com/rss/articles/CBMisAFBVV95cUxOcm9zaVhPeGJwNlJfbXYycmxtcTNJWWJNc056YXZCNTNMT3ByQnNXa1UwZnFHd0s1Y2ZRcHR1SU1JZkp6X1FGR05INXNYV3pNaWhLSFlYeUJXZFJHT0RIb0lJem9qTUFreURRakdjcUtzVzMyR1BRcEduRUU2ck1zZE4yb0g3NFR2WURTNFBlZVQtbENCb2JPbGdIZ0N3V2swaGxjc1liUDNXWUNvTjlTTg?oc=5,Molex and Prysmian enter fiber AI data center supply pact - Lightwave Online,Molex and Prysmian enter fiber AI data center supply pact Lightwave Online,CPO and optical interconnect,,ANET; CIEN; COHR; CRDO; FN; GLW; LITE; MRVL; NVDA,000988.SZ; 300308.SZ; 300502.SZ; 000938.SZ; 002281.SZ; 002463.SZ; 300394.SZ; 688041.SS; 688256.SS; 688498.SS,64,78,2026-07-26T01:21:22.289991+00:00
