run_date,ticker,company,market,pool_presence,theme,chain_layer,mapped_us,why_now,source_strength_score,exposure_purity_score,paper_signal_score,novelty_score,sentiment_score,market_setup_score,risk_score,total_score,recommendation,review_status,supporting_signals,supporting_papers,price,change_percent,quote_timestamp,notes
2026-07-26,688268.SS,华特气体,A股,online_pool,HBM memory and context storage; Physical AI and robotics; Semiconductor equipment and manufacturing; Semiconductor materials and consumables,上游,,"Image Sensor Market Overview - Market Growth Reports / Amid Surging AI Capital Expenditures, What Opportunities Emerge for Semiconductor Equipment and Components? This Salon… / Can India become the next semiconductor hub after Taiwan? - DW.com / Integrity-Gated Eco-CACC: Epistemic Admissibility for Cooperative Driving at Signalized Intersections / ThAME: 3D Memory-Enabled Heterogeneous Accelerator for LLM Mixture of Experts",16,13,12,10,10,4,2,67,already_in_pool,pending,ffae9ed2d2037e08; 04d94c4f82f7472a; a5f94cc19d2d3485; 8c9597a5cb9dcb14; 6bffd025a34e49e2; a648a7c117c3de21; 1e477f8121d35fc7; 0b4159988aa0f0a9; aa55e0ca0abc8763,2607.18565v1; 2607.17074v1,149.01,1.8802,2026-07-24T01:30:00+00:00,日内位置温和；原池状态提示过热/高估值
2026-07-26,PSTG,Pure Storage,美股,not_in_pool,AI PCB and advanced packaging; AI data center power and cooling; AI inference serving and networking; CPO and optical interconnect,上游,PSTG,Beyond HBM: Samsung Targets the Next AI Battleground with Advanced Packaging and CPO - semivision / Beyond HBM: Samsung Targets the Next AI Battleground with Advanced Packaging and CPO - semivision / From HBM to Cold Storage: Storage's Big Six at a Crossroads – What Will Drive the Next Bull Run? - odaily.news / Windowed-MTP: Removing the Full-Context Draft-KV Tax at Million-Token Context / REFACT: Adaptive Fact Restatement for Compact and Faithful Chain-of-Thought Reasoning,16,8,15,10,10,5,3,67,observe,pending,191c5917ec33b1c1; 3cb5613f5c09c0cb; e081f9e9b8835715; 4fb87a44cf433e4c; fb60f82e3d6dccb9; 4b965e63fce18258; 24b06efe30dfad15; 736fcdb89a7e1f42; 7efc4d9fc21f8355; 31366d3c50fb6513; e4a1e936e64defea; 9c6fd888ca80466d,2607.21535v1; 2607.20833v1; 2607.21475v1; 2607.21447v1; 2607.21284v1; 2607.21067v1; 2607.19345v1; 2607.18213v1; 2607.17715v1; 2607.17598v1; 2607.17074v1; 2607.17283v1,,,,不在当前股票池，需人工核实业务纯度；无线上行情，按中性处理
2026-07-26,002028.SZ,思源电气,A股,online_pool,AI PCB and advanced packaging; AI data center power and cooling; AI inference serving and networking; HBM memory and context storage,中游,,Technology Announces Strategic Partnership with NVIDIA to Expand Advanced Packaging and Test for Next-Generation AI Inf… / Will Korea’s Gigawatt-Scale AI Factories Deal Redefine NVIDIA’s (NVDA) Infrastructure Narrative? - simplywall.st / SK Group and NVIDIA Expand Strategic Partnership Across AI Factories and Next-Generation Memory - NVIDIA Newsroom,20,13,0,10,10,8,5,66,already_in_pool,pending,6a876e8517ebf59b; 642696e9e4c4feb6; 04aa4d78ce51c9fe; 27fb20ef8cd19f38; bb13f1911f1e170c; b9c2b0133fea0126; 5ff8d34e9125e51e; bfc045e37a0e2186; 559dab128c8262f7; b1e38a7cb7fd2a3c; 4f63d63b952842a9; 9c1d0682385ae190,,162.68,-1.1665,2026-07-24T01:30:00+00:00,日内位置温和
2026-07-26,002837.SZ,英维克,A股,online_pool,AI PCB and advanced packaging; AI data center power and cooling; AI inference serving and networking; HBM memory and context storage,中游,,Technology Announces Strategic Partnership with NVIDIA to Expand Advanced Packaging and Test for Next-Generation AI Inf… / Will Korea’s Gigawatt-Scale AI Factories Deal Redefine NVIDIA’s (NVDA) Infrastructure Narrative? - simplywall.st / SK Group and NVIDIA Expand Strategic Partnership Across AI Factories and Next-Generation Memory - NVIDIA Newsroom,20,13,0,10,10,8,5,66,already_in_pool,pending,6a876e8517ebf59b; 642696e9e4c4feb6; 04aa4d78ce51c9fe; 27fb20ef8cd19f38; bb13f1911f1e170c; b9c2b0133fea0126; 5ff8d34e9125e51e; bfc045e37a0e2186; 559dab128c8262f7; b1e38a7cb7fd2a3c; 4f63d63b952842a9; 9c1d0682385ae190,,58.7,-3.9437,2026-07-24T01:30:00+00:00,日内位置温和
2026-07-26,300499.SZ,高澜股份,A股,online_pool,AI PCB and advanced packaging; AI data center power and cooling; AI inference serving and networking; HBM memory and context storage,中游,,Technology Announces Strategic Partnership with NVIDIA to Expand Advanced Packaging and Test for Next-Generation AI Inf… / Will Korea’s Gigawatt-Scale AI Factories Deal Redefine NVIDIA’s (NVDA) Infrastructure Narrative? - simplywall.st / SK Group and NVIDIA Expand Strategic Partnership Across AI Factories and Next-Generation Memory - NVIDIA Newsroom,20,13,0,10,10,8,5,66,already_in_pool,pending,6a876e8517ebf59b; 642696e9e4c4feb6; 04aa4d78ce51c9fe; 27fb20ef8cd19f38; bb13f1911f1e170c; b9c2b0133fea0126; 5ff8d34e9125e51e; bfc045e37a0e2186; 559dab128c8262f7; b1e38a7cb7fd2a3c; 4f63d63b952842a9; 9c1d0682385ae190,,27.01,-2.8417,2026-07-24T01:30:00+00:00,日内位置温和
2026-07-26,301018.SZ,申菱环境,A股,online_pool,AI data center power and cooling; AI inference serving and networking; HBM memory and context storage; Physical AI and robotics,中游,,Will Korea’s Gigawatt-Scale AI Factories Deal Redefine NVIDIA’s (NVDA) Infrastructure Narrative? - simplywall.st / SK Group and NVIDIA Expand Strategic Partnership Across AI Factories and Next-Generation Memory - NVIDIA Newsroom / How liquid cooling is redefining data centre efficiency - Business Review,20,13,0,10,10,8,5,66,already_in_pool,pending,642696e9e4c4feb6; 04aa4d78ce51c9fe; 27fb20ef8cd19f38; bb13f1911f1e170c; b9c2b0133fea0126; 5ff8d34e9125e51e; bfc045e37a0e2186; 559dab128c8262f7; b1e38a7cb7fd2a3c; 4f63d63b952842a9; 9c1d0682385ae190; b94b096ae9952b7e,,85.4,-3.753,2026-07-24T01:30:00+00:00,日内位置温和
2026-07-26,688676.SS,金盘科技,A股,online_pool,AI data center power and cooling; AI inference serving and networking; Physical AI and robotics; Rack-scale AI factory,中游,,Will Korea’s Gigawatt-Scale AI Factories Deal Redefine NVIDIA’s (NVDA) Infrastructure Narrative? - simplywall.st / SK Group and NVIDIA Expand Strategic Partnership Across AI Factories and Next-Generation Memory - NVIDIA Newsroom / How liquid cooling is redefining data centre efficiency - Business Review,20,13,0,10,10,8,5,66,already_in_pool,pending,642696e9e4c4feb6; 04aa4d78ce51c9fe; 27fb20ef8cd19f38; bb13f1911f1e170c; b9c2b0133fea0126; 5ff8d34e9125e51e; 559dab128c8262f7; b1e38a7cb7fd2a3c; b94b096ae9952b7e; e02a646c06263745; 27722b50b2a6b131; 2838032cb9d9fee1,,68.21,-2.7794,2026-07-24T01:30:00+00:00,日内位置温和
2026-07-26,ETN,Eaton,美股,online_pool,AI PCB and advanced packaging; AI data center power and cooling; AI inference serving and networking; HBM memory and context storage,中游,ETN,Technology Announces Strategic Partnership with NVIDIA to Expand Advanced Packaging and Test for Next-Generation AI Inf… / Will Korea’s Gigawatt-Scale AI Factories Deal Redefine NVIDIA’s (NVDA) Infrastructure Narrative? - simplywall.st / SK Group and NVIDIA Expand Strategic Partnership Across AI Factories and Next-Generation Memory - NVIDIA Newsroom,20,13,0,10,10,8,5,66,already_in_pool,pending,6a876e8517ebf59b; 642696e9e4c4feb6; 04aa4d78ce51c9fe; 27fb20ef8cd19f38; bb13f1911f1e170c; b9c2b0133fea0126; 5ff8d34e9125e51e; bfc045e37a0e2186; 559dab128c8262f7; b1e38a7cb7fd2a3c; 4f63d63b952842a9; 9c1d0682385ae190,,404.07,-2.6642,2026-07-24T13:30:00+00:00,日内位置温和
2026-07-26,003816.SZ,中国广核,A股,online_pool,AI data center power and cooling; HBM memory and context storage; Physical AI and robotics; Rack-scale AI factory,中游,,How liquid cooling is redefining data centre efficiency - Business Review / U.S. Data Center Cooling Market Size to Reach USD 81.23 Billion by 2035 - Precedence Research / Liquid Cooling Becomes Mainstream for High-Density AI Data Centers - Indiatimes,19,13,0,10,10,8,5,65,already_in_pool,pending,27fb20ef8cd19f38; b9c2b0133fea0126; 559dab128c8262f7; b1e38a7cb7fd2a3c; 4f63d63b952842a9; b7cb1ea7c4d87199; 309541f1151325ac; 1ad887523f151a72; 74a70435bfe3698f; 0f8b0fbeda8aa322; 32d46bd3aaf0ce85; 60a4489cd6c1b993,,4.06,-2.4038,2026-07-24T01:30:00+00:00,日内位置温和
2026-07-26,601985.SS,中国核电,A股,online_pool,AI data center power and cooling; Physical AI and robotics,中游,,How liquid cooling is redefining data centre efficiency - Business Review / U.S. Data Center Cooling Market Size to Reach USD 81.23 Billion by 2035 - Precedence Research / Liquid Cooling Becomes Mainstream for High-Density AI Data Centers - Indiatimes,19,13,0,10,10,8,5,65,already_in_pool,pending,27fb20ef8cd19f38; b9c2b0133fea0126; 559dab128c8262f7; b1e38a7cb7fd2a3c; b7cb1ea7c4d87199; 309541f1151325ac; 1ad887523f151a72; 74a70435bfe3698f; 0f8b0fbeda8aa322; 32d46bd3aaf0ce85; 60a4489cd6c1b993; 32f130b57c556c36,,8.9,-2.0902,2026-07-24T01:30:00+00:00,日内位置温和
2026-07-26,CVX,Chevron,美股,online_pool,AI data center power and cooling; HBM memory and context storage; Physical AI and robotics; Rack-scale AI factory,中游,CVX,How liquid cooling is redefining data centre efficiency - Business Review / U.S. Data Center Cooling Market Size to Reach USD 81.23 Billion by 2035 - Precedence Research / Liquid Cooling Becomes Mainstream for High-Density AI Data Centers - Indiatimes,19,13,0,10,10,8,5,65,already_in_pool,pending,27fb20ef8cd19f38; b9c2b0133fea0126; 559dab128c8262f7; b1e38a7cb7fd2a3c; 4f63d63b952842a9; b7cb1ea7c4d87199; 309541f1151325ac; 1ad887523f151a72; 74a70435bfe3698f; 0f8b0fbeda8aa322; 32d46bd3aaf0ce85; 60a4489cd6c1b993,,194.79,0.1903,2026-07-24T13:30:00+00:00,日内位置温和
2026-07-26,GEV,GE Vernova,美股,online_pool,AI data center power and cooling; HBM memory and context storage; Physical AI and robotics; Rack-scale AI factory,中游,GEV,How liquid cooling is redefining data centre efficiency - Business Review / U.S. Data Center Cooling Market Size to Reach USD 81.23 Billion by 2035 - Precedence Research / Liquid Cooling Becomes Mainstream for High-Density AI Data Centers - Indiatimes,19,13,0,10,10,8,5,65,already_in_pool,pending,27fb20ef8cd19f38; b9c2b0133fea0126; 559dab128c8262f7; b1e38a7cb7fd2a3c; 4f63d63b952842a9; b7cb1ea7c4d87199; 309541f1151325ac; 1ad887523f151a72; 74a70435bfe3698f; 0f8b0fbeda8aa322; 32d46bd3aaf0ce85; 60a4489cd6c1b993,,1014.75,-1.5943,2026-07-24T13:30:00+00:00,日内位置温和
2026-07-26,LNG,Cheniere Energy,美股,online_pool,AI data center power and cooling; HBM memory and context storage; Physical AI and robotics; Rack-scale AI factory,中游,LNG,How liquid cooling is redefining data centre efficiency - Business Review / U.S. Data Center Cooling Market Size to Reach USD 81.23 Billion by 2035 - Precedence Research / Liquid Cooling Becomes Mainstream for High-Density AI Data Centers - Indiatimes,19,13,0,10,10,8,5,65,already_in_pool,pending,27fb20ef8cd19f38; b9c2b0133fea0126; 559dab128c8262f7; b1e38a7cb7fd2a3c; 4f63d63b952842a9; b7cb1ea7c4d87199; 309541f1151325ac; 1ad887523f151a72; 74a70435bfe3698f; 0f8b0fbeda8aa322; 32d46bd3aaf0ce85; 60a4489cd6c1b993,,269.72,-0.8346,2026-07-24T13:30:00+00:00,日内位置温和
2026-07-26,002851.SZ,麦格米特,A股,online_pool,AI PCB and advanced packaging; AI data center power and cooling; AI inference serving and networking; HBM memory and context storage,中游,,Technology Announces Strategic Partnership with NVIDIA to Expand Advanced Packaging and Test for Next-Generation AI Inf… / Will Korea’s Gigawatt-Scale AI Factories Deal Redefine NVIDIA’s (NVDA) Infrastructure Narrative? - simplywall.st / SK Group and NVIDIA Expand Strategic Partnership Across AI Factories and Next-Generation Memory - NVIDIA Newsroom,20,13,0,10,10,5,5,63,already_in_pool,pending,6a876e8517ebf59b; 642696e9e4c4feb6; 04aa4d78ce51c9fe; 27fb20ef8cd19f38; bb13f1911f1e170c; b9c2b0133fea0126; 5ff8d34e9125e51e; bfc045e37a0e2186; 559dab128c8262f7; b1e38a7cb7fd2a3c; 4f63d63b952842a9; 9c1d0682385ae190,,122.27,-4.3271,2026-07-24T01:30:00+00:00,短线偏弱，可观察是否回撤提供更好位置
2026-07-26,920808.BJ,曙光数创,A股,online_pool,AI data center power and cooling; AI inference serving and networking; Rack-scale AI factory,中游,,Will Korea’s Gigawatt-Scale AI Factories Deal Redefine NVIDIA’s (NVDA) Infrastructure Narrative? - simplywall.st / SK Group and NVIDIA Expand Strategic Partnership Across AI Factories and Next-Generation Memory - NVIDIA Newsroom / How liquid cooling is redefining data centre efficiency - Business Review,20,13,0,10,10,5,5,63,already_in_pool,pending,642696e9e4c4feb6; 04aa4d78ce51c9fe; 27fb20ef8cd19f38; bb13f1911f1e170c; b9c2b0133fea0126; 5ff8d34e9125e51e; 559dab128c8262f7; b1e38a7cb7fd2a3c; b94b096ae9952b7e; e02a646c06263745; 27722b50b2a6b131; 2838032cb9d9fee1,,,,,无线上行情，按中性处理
2026-07-26,VRT,Vertiv Holdings,美股,online_pool,AI PCB and advanced packaging; AI data center power and cooling; AI inference serving and networking; HBM memory and context storage,中游,VRT,Technology Announces Strategic Partnership with NVIDIA to Expand Advanced Packaging and Test for Next-Generation AI Inf… / Will Korea’s Gigawatt-Scale AI Factories Deal Redefine NVIDIA’s (NVDA) Infrastructure Narrative? - simplywall.st / SK Group and NVIDIA Expand Strategic Partnership Across AI Factories and Next-Generation Memory - NVIDIA Newsroom,20,13,0,10,10,5,5,63,already_in_pool,pending,6a876e8517ebf59b; 642696e9e4c4feb6; 04aa4d78ce51c9fe; 27fb20ef8cd19f38; bb13f1911f1e170c; b9c2b0133fea0126; 5ff8d34e9125e51e; bfc045e37a0e2186; 559dab128c8262f7; b1e38a7cb7fd2a3c; 4f63d63b952842a9; 9c1d0682385ae190,,290.36,-4.4994,2026-07-24T13:30:00+00:00,短线偏弱，可观察是否回撤提供更好位置
2026-07-26,000988.SZ,华工科技,A股,online_pool,AI PCB and advanced packaging; AI inference serving and networking; CPO and optical interconnect; HBM memory and context storage,上游,,"Beyond HBM: Samsung Targets the Next AI Battleground with Advanced Packaging and CPO - semivision / Beyond HBM: Samsung Targets the Next AI Battleground with Advanced Packaging and CPO - semivision / “x”PO Technologies Accelerate Evolution, Reshaping the Optical Interconnect Landscape for AI Data Centers - Data Center…",16,13,0,10,10,8,5,62,already_in_pool,pending,191c5917ec33b1c1; 3cb5613f5c09c0cb; 335f43da8a24bf7b; 4699906b9c0874d1; 55c9777112a4dd9d; a0d1827a4f70d3da; 76502174d7cd6fe6; fd3c36d790541ddd; 4fbcdcb0675b757d; f536ce89fd6c7df0; 98f541570aa4b632; 1d35fb2b78f2a1ee,,108.19,-3.3241,2026-07-24T01:30:00+00:00,日内位置温和
2026-07-26,002281.SZ,光迅科技,A股,online_pool,AI PCB and advanced packaging; AI inference serving and networking; CPO and optical interconnect; HBM memory and context storage,上游,,"Beyond HBM: Samsung Targets the Next AI Battleground with Advanced Packaging and CPO - semivision / Beyond HBM: Samsung Targets the Next AI Battleground with Advanced Packaging and CPO - semivision / “x”PO Technologies Accelerate Evolution, Reshaping the Optical Interconnect Landscape for AI Data Centers - Data Center…",16,13,0,10,10,8,5,62,already_in_pool,pending,191c5917ec33b1c1; 3cb5613f5c09c0cb; 335f43da8a24bf7b; 4699906b9c0874d1; 55c9777112a4dd9d; a0d1827a4f70d3da; 76502174d7cd6fe6; fd3c36d790541ddd; 4fbcdcb0675b757d; f536ce89fd6c7df0; 98f541570aa4b632; 1d35fb2b78f2a1ee,,186.8,-1.9268,2026-07-24T01:30:00+00:00,日内位置温和
2026-07-26,300308.SZ,中际旭创,A股,online_pool,AI PCB and advanced packaging; AI inference serving and networking; CPO and optical interconnect; HBM memory and context storage,上游,,"Beyond HBM: Samsung Targets the Next AI Battleground with Advanced Packaging and CPO - semivision / Beyond HBM: Samsung Targets the Next AI Battleground with Advanced Packaging and CPO - semivision / “x”PO Technologies Accelerate Evolution, Reshaping the Optical Interconnect Landscape for AI Data Centers - Data Center…",16,13,0,10,10,8,5,62,already_in_pool,pending,191c5917ec33b1c1; 3cb5613f5c09c0cb; 335f43da8a24bf7b; 4699906b9c0874d1; 55c9777112a4dd9d; a0d1827a4f70d3da; 76502174d7cd6fe6; fd3c36d790541ddd; 4fbcdcb0675b757d; f536ce89fd6c7df0; 98f541570aa4b632; 1d35fb2b78f2a1ee,,1046.51,-2.4251,2026-07-24T01:30:00+00:00,日内位置温和
2026-07-26,FLNC,Fluence Energy,美股,online_pool,AI data center power and cooling; HBM memory and context storage; Physical AI and robotics; Rack-scale AI factory,中游,FLNC,How liquid cooling is redefining data centre efficiency - Business Review / U.S. Data Center Cooling Market Size to Reach USD 81.23 Billion by 2035 - Precedence Research / Liquid Cooling Becomes Mainstream for High-Density AI Data Centers - Indiatimes,19,13,0,10,10,5,5,62,already_in_pool,pending,27fb20ef8cd19f38; b9c2b0133fea0126; 559dab128c8262f7; b1e38a7cb7fd2a3c; 4f63d63b952842a9; b7cb1ea7c4d87199; 309541f1151325ac; 1ad887523f151a72; 74a70435bfe3698f; 0f8b0fbeda8aa322; 32d46bd3aaf0ce85; 60a4489cd6c1b993,,13.44,-6.7961,2026-07-24T13:30:00+00:00,短线偏弱，可观察是否回撤提供更好位置
2026-07-26,OKLO,Oklo,美股,online_pool,AI data center power and cooling; HBM memory and context storage; Physical AI and robotics; Rack-scale AI factory,中游,OKLO,How liquid cooling is redefining data centre efficiency - Business Review / U.S. Data Center Cooling Market Size to Reach USD 81.23 Billion by 2035 - Precedence Research / Liquid Cooling Becomes Mainstream for High-Density AI Data Centers - Indiatimes,19,13,0,10,10,3,5,60,already_in_pool,pending,27fb20ef8cd19f38; b9c2b0133fea0126; 559dab128c8262f7; b1e38a7cb7fd2a3c; 4f63d63b952842a9; b7cb1ea7c4d87199; 309541f1151325ac; 1ad887523f151a72; 74a70435bfe3698f; 0f8b0fbeda8aa322; 32d46bd3aaf0ce85; 60a4489cd6c1b993,,40.25,-8.5227,2026-07-24T13:30:00+00:00,单日大跌，需要确认是否基本面破坏
2026-07-26,SMR,NuScale Power,美股,online_pool,AI data center power and cooling; HBM memory and context storage; Physical AI and robotics; Rack-scale AI factory,中游,SMR,How liquid cooling is redefining data centre efficiency - Business Review / U.S. Data Center Cooling Market Size to Reach USD 81.23 Billion by 2035 - Precedence Research / Liquid Cooling Becomes Mainstream for High-Density AI Data Centers - Indiatimes,19,13,0,10,10,3,5,60,already_in_pool,pending,27fb20ef8cd19f38; b9c2b0133fea0126; 559dab128c8262f7; b1e38a7cb7fd2a3c; 4f63d63b952842a9; b7cb1ea7c4d87199; 309541f1151325ac; 1ad887523f151a72; 74a70435bfe3698f; 0f8b0fbeda8aa322; 32d46bd3aaf0ce85; 60a4489cd6c1b993,,8.09,-8.1725,2026-07-24T13:30:00+00:00,单日大跌，需要确认是否基本面破坏
2026-07-26,300394.SZ,天孚通信,A股,online_pool,AI PCB and advanced packaging; AI inference serving and networking; CPO and optical interconnect,上游,,"“x”PO Technologies Accelerate Evolution, Reshaping the Optical Interconnect Landscape for AI Data Centers - Data Center… / Is UMC's HyperLight Partnership a Game-Changer for AI Photonics - Kavout | AI / Innolume Expands Quantum Dot Manufacturing Platform with Veeco GEN2000 MBE System - Quantum Computing Report",16,13,0,10,10,5,5,59,already_in_pool,pending,335f43da8a24bf7b; 4699906b9c0874d1; 55c9777112a4dd9d; a0d1827a4f70d3da; 76502174d7cd6fe6; fd3c36d790541ddd; 4fbcdcb0675b757d; f536ce89fd6c7df0; 98f541570aa4b632; 1d35fb2b78f2a1ee; 5bf9aee7c38229e8; 2f5963b6f5523fb8,,203.41,-4.0926,2026-07-24T01:30:00+00:00,短线偏弱，可观察是否回撤提供更好位置
2026-07-26,300502.SZ,新易盛,A股,online_pool,AI PCB and advanced packaging; AI inference serving and networking; CPO and optical interconnect; HBM memory and context storage,上游,,"Beyond HBM: Samsung Targets the Next AI Battleground with Advanced Packaging and CPO - semivision / Beyond HBM: Samsung Targets the Next AI Battleground with Advanced Packaging and CPO - semivision / “x”PO Technologies Accelerate Evolution, Reshaping the Optical Interconnect Landscape for AI Data Centers - Data Center…",16,13,0,10,10,5,5,59,already_in_pool,pending,191c5917ec33b1c1; 3cb5613f5c09c0cb; 335f43da8a24bf7b; 4699906b9c0874d1; 55c9777112a4dd9d; a0d1827a4f70d3da; 76502174d7cd6fe6; fd3c36d790541ddd; 4fbcdcb0675b757d; f536ce89fd6c7df0; 98f541570aa4b632; 1d35fb2b78f2a1ee,,476.02,-4.2791,2026-07-24T01:30:00+00:00,短线偏弱，可观察是否回撤提供更好位置
2026-07-26,300602.SZ,飞荣达,A股,online_pool,AI PCB and advanced packaging; AI data center power and cooling; AI inference serving and networking; HBM memory and context storage,上游,,Technology Announces Strategic Partnership with NVIDIA to Expand Advanced Packaging and Test for Next-Generation AI Inf… / Will Korea’s Gigawatt-Scale AI Factories Deal Redefine NVIDIA’s (NVDA) Infrastructure Narrative? - simplywall.st / SK Group and NVIDIA Expand Strategic Partnership Across AI Factories and Next-Generation Memory - NVIDIA Newsroom,20,13,0,10,10,4,2,59,already_in_pool,pending,6a876e8517ebf59b; 642696e9e4c4feb6; 04aa4d78ce51c9fe; 27fb20ef8cd19f38; bb13f1911f1e170c; b9c2b0133fea0126; 5ff8d34e9125e51e; bfc045e37a0e2186; 559dab128c8262f7; b1e38a7cb7fd2a3c; 4f63d63b952842a9; 9c1d0682385ae190,,35.38,-3.254,2026-07-24T01:30:00+00:00,日内位置温和；原池状态提示过热/高估值
2026-07-26,300990.SZ,同飞股份,A股,online_pool,AI data center power and cooling; AI inference serving and networking; HBM memory and context storage; Physical AI and robotics,中游,,Will Korea’s Gigawatt-Scale AI Factories Deal Redefine NVIDIA’s (NVDA) Infrastructure Narrative? - simplywall.st / SK Group and NVIDIA Expand Strategic Partnership Across AI Factories and Next-Generation Memory - NVIDIA Newsroom / How liquid cooling is redefining data centre efficiency - Business Review,20,13,0,10,10,4,2,59,already_in_pool,pending,642696e9e4c4feb6; 04aa4d78ce51c9fe; 27fb20ef8cd19f38; bb13f1911f1e170c; b9c2b0133fea0126; 5ff8d34e9125e51e; bfc045e37a0e2186; 559dab128c8262f7; b1e38a7cb7fd2a3c; 4f63d63b952842a9; 9c1d0682385ae190; b94b096ae9952b7e,,87.74,-3.7411,2026-07-24T01:30:00+00:00,日内位置温和；原池状态提示过热/高估值
2026-07-26,688072.SS,拓荆科技,A股,online_pool,HBM memory and context storage; Physical AI and robotics; Semiconductor equipment and manufacturing; Semiconductor materials and consumables,上游,,"Amid Surging AI Capital Expenditures, What Opportunities Emerge for Semiconductor Equipment and Components? This Salon… / Digital Semiconductors Market Growth to Accelerate by 2035 Amid AI Chip Demand Surge - News and Statistics - IndexBox / Integrity-Gated Eco-CACC: Epistemic Admissibility for Cooperative Driving at Signalized Intersections / Integrity-Gated Eco-CACC: Epistemic Admissibility for Cooperative Driving at Signalized Intersections / ThAME: 3D Memory-Enabled Heterogeneous Accelerator for LLM Mixture of Experts",14,13,12,10,4,4,2,59,already_in_pool,pending,04d94c4f82f7472a; 6bffd025a34e49e2; 0b4159988aa0f0a9; aa55e0ca0abc8763,2607.18565v1; 2607.17074v1,791.0,6.4603,2026-07-24T01:30:00+00:00,日内较强，注意追高；原池状态提示过热/高估值
2026-07-26,CIEN,Ciena,美股,online_pool,AI PCB and advanced packaging; AI inference serving and networking; CPO and optical interconnect; HBM memory and context storage,上游,CIEN,"Beyond HBM: Samsung Targets the Next AI Battleground with Advanced Packaging and CPO - semivision / Beyond HBM: Samsung Targets the Next AI Battleground with Advanced Packaging and CPO - semivision / “x”PO Technologies Accelerate Evolution, Reshaping the Optical Interconnect Landscape for AI Data Centers - Data Center…",16,13,0,10,10,5,5,59,already_in_pool,pending,191c5917ec33b1c1; 3cb5613f5c09c0cb; 335f43da8a24bf7b; 4699906b9c0874d1; 55c9777112a4dd9d; a0d1827a4f70d3da; 76502174d7cd6fe6; fd3c36d790541ddd; 4fbcdcb0675b757d; f536ce89fd6c7df0; 98f541570aa4b632; 1d35fb2b78f2a1ee,,390.96,-4.066,2026-07-24T13:30:00+00:00,短线偏弱，可观察是否回撤提供更好位置
2026-07-26,GLW,Corning,美股,online_pool,AI PCB and advanced packaging; AI inference serving and networking; CPO and optical interconnect; HBM memory and context storage,上游,GLW,"Beyond HBM: Samsung Targets the Next AI Battleground with Advanced Packaging and CPO - semivision / Beyond HBM: Samsung Targets the Next AI Battleground with Advanced Packaging and CPO - semivision / “x”PO Technologies Accelerate Evolution, Reshaping the Optical Interconnect Landscape for AI Data Centers - Data Center…",16,13,0,10,10,5,5,59,already_in_pool,pending,191c5917ec33b1c1; 3cb5613f5c09c0cb; 335f43da8a24bf7b; 4699906b9c0874d1; 55c9777112a4dd9d; a0d1827a4f70d3da; 76502174d7cd6fe6; fd3c36d790541ddd; 4fbcdcb0675b757d; f536ce89fd6c7df0; 98f541570aa4b632; 1d35fb2b78f2a1ee,,146.65,-6.0297,2026-07-24T13:30:00+00:00,短线偏弱，可观察是否回撤提供更好位置
2026-07-26,VECO,Veeco Instruments,美股,online_pool,HBM memory and context storage; Physical AI and robotics; Semiconductor equipment and manufacturing; Semiconductor materials and consumables,上游,VECO,"Amid Surging AI Capital Expenditures, What Opportunities Emerge for Semiconductor Equipment and Components? This Salon… / Integrity-Gated Eco-CACC: Epistemic Admissibility for Cooperative Driving at Signalized Intersections / ThAME: 3D Memory-Enabled Heterogeneous Accelerator for LLM Mixture of Experts / Integrity-Gated Eco-CACC: Epistemic Admissibility for Cooperative Driving at Signalized Intersections / ThAME: 3D Memory-Enabled Heterogeneous Accelerator for LLM Mixture of Experts",12,13,12,10,2,5,5,59,already_in_pool,pending,04d94c4f82f7472a; 0b4159988aa0f0a9; aa55e0ca0abc8763,2607.18565v1; 2607.17074v1,51.66,-5.3499,2026-07-24T13:30:00+00:00,短线偏弱，可观察是否回撤提供更好位置
2026-07-26,HPE,Hewlett Packard Enterprise,美股,not_in_pool,AI PCB and advanced packaging; AI data center power and cooling; AI inference serving and networking; HBM memory and context storage,上游,HPE,Technology Announces Strategic Partnership with NVIDIA to Expand Advanced Packaging and Test for Next-Generation AI Inf… / Will Korea’s Gigawatt-Scale AI Factories Deal Redefine NVIDIA’s (NVDA) Infrastructure Narrative? - simplywall.st / SK Group and NVIDIA Expand Strategic Partnership Across AI Factories and Next-Generation Memory - NVIDIA Newsroom,20,8,0,10,10,8,3,59,reject,pending,6a876e8517ebf59b; 642696e9e4c4feb6; 04aa4d78ce51c9fe; bb13f1911f1e170c; 5ff8d34e9125e51e; bfc045e37a0e2186; 4f63d63b952842a9; 9c1d0682385ae190; b94b096ae9952b7e; e02a646c06263745; 27722b50b2a6b131; 2838032cb9d9fee1,,47.69,0.105,2026-07-24T13:30:00+00:00,不在当前股票池，需人工核实业务纯度；日内位置温和
